event_id,device_id,property_id,temperature,smoke_level,flame_detected,duration_seconds,latitude,longitude,timestamp,label
63d36d1b,ESP32_010,PROP_013,25.3,111,False,0,28.563315,77.160215,2026-09-03T05:11:00,NORMAL
794551a7,ESP32_007,PROP_023,29.9,78,False,0,28.562263,77.193346,2026-09-14T07:54:00,NORMAL
27f46dd7,ESP32_012,PROP_047,58.5,392,False,3,28.586464,77.235766,2026-09-04T21:14:00,POSSIBLE_FIRE
6acb14e7,ESP32_003,PROP_012,28.4,20,False,2,28.583521,77.167376,2026-09-26T01:56:00,NORMAL
11f23729,ESP32_001,PROP_049,29.2,34,False,0,28.6257,77.15469,2026-09-06T00:39:00,NORMAL
aa9d1353,ESP32_017,PROP_042,89.9,853,True,19,28.600597,77.172235,2026-09-07T06:34:00,CONFIRMED_FIRE
d3d67be2,ESP32_009,PROP_040,26.9,60,False,1,28.587147,77.169517,2026-09-10T17:51:00,NORMAL
f4314543,ESP32_004,PROP_020,66.0,363,False,7,28.586356,77.203149,2026-09-29T11:57:00,POSSIBLE_FIRE
babe1a16,ESP32_017,PROP_045,79.3,872,True,14,28.603701,77.240796,2026-09-07T19:39:00,CONFIRMED_FIRE
7e0fcb3d,ESP32_016,PROP_025,20.2,120,False,1,28.623132,77.219728,2026-09-24T02:32:00,NORMAL
c6bd1335,ESP32_007,PROP_022,36.0,673,False,3,28.634721,77.199194,2026-09-25T10:00:00,ANOMALY
647ac5d1,ESP32_014,PROP_005,24.5,11,False,1,28.612091,77.242866,2026-09-16T22:53:00,NORMAL
7dd74cfd,ESP32_013,PROP_044,85.8,795,True,20,28.645901,77.213874,2026-09-04T00:50:00,CONFIRMED_FIRE
c7a696c0,ESP32_003,PROP_015,74.8,713,True,24,28.626254,77.175681,2026-09-12T01:30:00,CONFIRMED_FIRE
c90d48d3,ESP32_009,PROP_003,23.7,0,False,0,28.645565,77.236213,2026-09-21T06:32:00,NORMAL
462fb68c,ESP32_012,PROP_040,25.0,34,False,0,28.559887,77.231218,2026-09-07T22:07:00,NORMAL
4c33a16f,ESP32_009,PROP_009,16.5,16,False,0,28.631668,77.178456,2026-09-24T08:23:00,NORMAL
1fd09cf4,ESP32_008,PROP_004,23.5,26,False,1,28.588817,77.217413,2026-09-07T00:42:00,NORMAL
412f565e,ESP32_004,PROP_014,62.5,362,False,7,28.637521,77.201221,2026-09-20T10:56:00,POSSIBLE_FIRE
91f23be8,ESP32_011,PROP_026,26.9,31,False,1,28.581348,77.212056,2026-09-21T04:19:00,NORMAL
6a71d33f,ESP32_017,PROP_027,69.8,304,False,5,28.637783,77.239511,2026-09-12T08:32:00,POSSIBLE_FIRE
96434d7c,ESP32_015,PROP_006,80.0,0,False,20,28.626223,77.202041,2026-09-26T20:42:00,ANOMALY
ff0d6408,ESP32_020,PROP_026,78.2,46,False,0,28.600768,77.219244,2026-09-05T16:08:00,ANOMALY
8023a77a,ESP32_016,PROP_002,77.7,803,True,20,28.648987,77.171392,2026-09-29T08:21:00,CONFIRMED_FIRE
25c30fad,ESP32_010,PROP_006,88.8,673,True,19,28.598635,77.170976,2026-09-24T10:26:00,CONFIRMED_FIRE
b920fbff,ESP32_006,PROP_004,74.1,357,True,5,28.612585,77.190914,2026-09-25T03:04:00,POSSIBLE_FIRE
b9d734a3,ESP32_017,PROP_017,29.6,513,False,2,28.567954,77.193265,2026-09-29T05:32:00,ANOMALY
efa33bbd,ESP32_015,PROP_010,28.6,75,False,1,28.551469,77.187909,2026-09-13T15:19:00,NORMAL
9e6d671a,ESP32_015,PROP_002,77.0,519,False,1,28.589773,77.192811,2026-09-05T05:00:00,POSSIBLE_FIRE
511460c4,ESP32_019,PROP_019,24.9,70,False,1,28.635497,77.238256,2026-09-04T11:14:00,NORMAL
cb9ac941,ESP32_019,PROP_027,88.0,889,True,14,28.602142,77.227899,2026-09-18T06:12:00,CONFIRMED_FIRE
b0987b9f,ESP32_016,PROP_031,79.5,1,False,0,28.553599,77.233157,2026-09-12T23:01:00,ANOMALY
9b033022,ESP32_003,PROP_018,63.7,0,False,5,28.61597,77.215253,2026-09-02T14:02:00,ANOMALY
db311627,ESP32_002,PROP_043,25.2,69,False,1,28.613795,77.233364,2026-09-20T15:13:00,NORMAL
ea2bb50b,ESP32_009,PROP_026,20.8,61,False,0,28.629941,77.21279,2026-09-08T06:38:00,NORMAL
1d7f9858,ESP32_013,PROP_050,62.8,349,False,2,28.599885,77.171509,2026-09-11T04:22:00,POSSIBLE_FIRE
42c150e1,ESP32_008,PROP_032,24.4,346,False,4,28.566429,77.163059,2026-09-02T14:41:00,ANOMALY
816878f9,ESP32_020,PROP_018,19.1,46,False,0,28.629269,77.177914,2026-09-09T08:55:00,NORMAL
752b3d8c,ESP32_019,PROP_001,80.9,724,True,20,28.598144,77.15444,2026-09-04T09:01:00,CONFIRMED_FIRE
cd2b5bd2,ESP32_007,PROP_016,62.9,443,False,0,28.584155,77.245932,2026-09-21T14:22:00,ANOMALY
5b9995dc,ESP32_010,PROP_039,19.2,46,False,0,28.58656,77.18537,2026-09-13T02:20:00,NORMAL
05350273,ESP32_005,PROP_004,19.0,30,False,0,28.585619,77.219701,2026-09-10T13:56:00,NORMAL
38f8853b,ESP32_003,PROP_049,27.5,65,False,0,28.615319,77.184905,2026-09-26T21:37:00,NORMAL
3fb1f562,ESP32_004,PROP_001,79.0,935,True,22,28.593762,77.246823,2026-09-25T20:47:00,CONFIRMED_FIRE
6e958772,ESP32_012,PROP_026,23.3,41,False,3,28.608221,77.249021,2026-09-24T04:38:00,NORMAL
f7948836,ESP32_018,PROP_047,26.1,89,False,1,28.578255,77.177901,2026-09-01T23:27:00,NORMAL
e1564627,ESP32_005,PROP_035,82.4,750,True,24,28.587,77.17848,2026-09-05T23:20:00,CONFIRMED_FIRE
598c839d,ESP32_004,PROP_037,82.6,876,True,14,28.591987,77.211328,2026-09-06T18:35:00,CONFIRMED_FIRE
4f4bc5a2,ESP32_004,PROP_005,71.7,819,True,17,28.619977,77.170557,2026-09-16T19:38:00,CONFIRMED_FIRE
b60ad0ad,ESP32_018,PROP_004,18.5,90,False,1,28.634727,77.240224,2026-09-18T04:09:00,NORMAL
6db23a80,ESP32_011,PROP_018,75.9,343,False,1,28.607728,77.217639,2026-09-04T17:36:00,ANOMALY
9535b813,ESP32_009,PROP_029,22.0,30,False,0,28.60598,77.202012,2026-09-07T18:15:00,NORMAL
130f92af,ESP32_010,PROP_018,24.8,54,False,1,28.641261,77.167735,2026-09-26T16:15:00,NORMAL
90aea49f,ESP32_014,PROP_022,25.4,50,False,0,28.621793,77.178361,2026-09-11T08:24:00,NORMAL
6ec0e705,ESP32_016,PROP_022,22.8,37,False,0,28.61034,77.230678,2026-09-26T21:29:00,NORMAL
3bff5da7,ESP32_011,PROP_001,28.5,76,False,1,28.558439,77.189937,2026-09-27T13:24:00,NORMAL
40d28b91,ESP32_014,PROP_013,61.5,119,False,6,28.643102,77.234142,2026-09-04T17:21:00,POSSIBLE_FIRE
5a9fcce1,ESP32_008,PROP_023,24.1,66,False,0,28.557708,77.184038,2026-09-24T01:29:00,NORMAL
9948a8ea,ESP32_018,PROP_015,25.5,62,False,1,28.573369,77.21392,2026-09-11T19:27:00,NORMAL
26c9c5b0,ESP32_020,PROP_024,28.0,84,False,1,28.622486,77.237765,2026-09-01T23:21:00,NORMAL
7431b5fb,ESP32_015,PROP_039,67.6,259,False,8,28.625009,77.234295,2026-09-10T11:45:00,POSSIBLE_FIRE
1e2f2f25,ESP32_009,PROP_010,67.2,333,False,1,28.612751,77.228441,2026-09-23T19:55:00,POSSIBLE_FIRE
16100460,ESP32_019,PROP_018,24.1,95,False,0,28.628653,77.181254,2026-09-18T21:05:00,NORMAL
57d6ffc1,ESP32_012,PROP_039,19.9,69,False,1,28.613541,77.212982,2026-09-14T08:29:00,NORMAL
f28a0e91,ESP32_013,PROP_020,19.4,62,False,0,28.597397,77.18551,2026-09-12T12:56:00,NORMAL
5a603d29,ESP32_013,PROP_049,24.5,133,False,0,28.646116,77.239171,2026-09-04T04:34:00,NORMAL
cd6ac447,ESP32_010,PROP_002,22.1,44,False,2,28.638804,77.209869,2026-09-07T07:41:00,NORMAL
705dab52,ESP32_009,PROP_039,32.3,39,False,0,28.624604,77.208337,2026-09-01T08:24:00,NORMAL
83f4a20d,ESP32_002,PROP_030,22.0,87,False,0,28.636864,77.222434,2026-09-26T00:46:00,NORMAL
70954359,ESP32_009,PROP_049,19.3,105,False,0,28.584652,77.189761,2026-09-28T17:30:00,NORMAL
cda46a35,ESP32_015,PROP_007,23.9,90,False,0,28.568712,77.205555,2026-09-30T02:30:00,NORMAL
2bd4e4ff,ESP32_011,PROP_019,78.2,825,True,14,28.635875,77.190357,2026-09-11T15:05:00,CONFIRMED_FIRE
490fdff8,ESP32_012,PROP_009,81.8,804,True,22,28.631821,77.150565,2026-09-24T11:25:00,CONFIRMED_FIRE
6ecafbdb,ESP32_004,PROP_040,72.4,476,True,7,28.598959,77.181138,2026-09-07T07:28:00,POSSIBLE_FIRE
478390e7,ESP32_018,PROP_045,81.0,13,False,0,28.61083,77.221535,2026-09-22T15:12:00,ANOMALY
fda9f651,ESP32_017,PROP_020,82.6,83,False,14,28.568231,77.247384,2026-09-14T15:02:00,ANOMALY
07695852,ESP32_007,PROP_021,53.8,307,False,0,28.611561,77.159505,2026-09-11T08:21:00,POSSIBLE_FIRE
084f27bf,ESP32_012,PROP_020,80.2,765,True,21,28.556899,77.246843,2026-09-23T03:53:00,CONFIRMED_FIRE
f0dc0d01,ESP32_013,PROP_041,68.8,345,False,0,28.604293,77.176006,2026-09-21T14:37:00,POSSIBLE_FIRE
cd42b251,ESP32_018,PROP_011,68.1,814,True,13,28.579734,77.175741,2026-09-06T13:56:00,CONFIRMED_FIRE
bcaafa5d,ESP32_017,PROP_017,28.6,64,False,1,28.605731,77.165604,2026-09-10T02:56:00,NORMAL
e80b887f,ESP32_015,PROP_043,23.0,68,False,1,28.550003,77.221214,2026-09-15T13:15:00,NORMAL
519d5432,ESP32_013,PROP_005,26.4,75,False,0,28.559697,77.167903,2026-09-14T09:21:00,NORMAL
ec6e9313,ESP32_014,PROP_033,31.0,46,False,1,28.624631,77.150835,2026-09-14T23:57:00,NORMAL
89e51d8d,ESP32_012,PROP_035,77.8,0,True,8,28.648039,77.187814,2026-09-01T18:14:00,ANOMALY
11446560,ESP32_008,PROP_009,26.0,60,False,0,28.59187,77.171963,2026-09-17T23:06:00,NORMAL
d36f0870,ESP32_020,PROP_033,29.0,59,False,0,28.605965,77.150977,2026-09-05T10:08:00,NORMAL
6a222dbf,ESP32_009,PROP_027,94.7,720,True,24,28.617532,77.24325,2026-09-14T20:32:00,CONFIRMED_FIRE
f3ad4648,ESP32_007,PROP_045,25.2,30,False,0,28.62423,77.21431,2026-09-26T11:41:00,NORMAL
0e3568c7,ESP32_012,PROP_025,37.1,330,False,6,28.56826,77.211659,2026-09-23T03:39:00,ANOMALY
feb250b8,ESP32_001,PROP_020,27.9,96,False,0,28.621127,77.159999,2026-09-22T00:45:00,NORMAL
bf65c944,ESP32_007,PROP_034,25.0,66,False,2,28.632447,77.164644,2026-09-08T08:29:00,NORMAL
61a7ce28,ESP32_012,PROP_031,79.0,270,False,11,28.587604,77.244261,2026-09-21T11:29:00,POSSIBLE_FIRE
cbaf5bbf,ESP32_012,PROP_011,34.9,54,False,0,28.605771,77.184728,2026-09-24T21:15:00,NORMAL
3a5c7ed5,ESP32_015,PROP_022,26.8,57,False,1,28.606658,77.189104,2026-09-26T14:35:00,NORMAL
fb35d549,ESP32_004,PROP_012,27.2,51,False,3,28.578179,77.222198,2026-09-20T15:01:00,NORMAL
7acf036e,ESP32_009,PROP_019,28.2,86,False,1,28.637275,77.161258,2026-09-24T18:28:00,NORMAL
eb9f68fa,ESP32_013,PROP_049,73.6,850,False,16,28.572301,77.202563,2026-09-09T23:30:00,CONFIRMED_FIRE
2b364a87,ESP32_011,PROP_027,77.3,267,False,6,28.648269,77.236025,2026-09-06T17:33:00,POSSIBLE_FIRE
4ab7e360,ESP32_015,PROP_014,78.5,855,True,19,28.572719,77.15041,2026-09-28T02:42:00,CONFIRMED_FIRE
1d83ab78,ESP32_005,PROP_013,90.4,836,True,17,28.610557,77.217987,2026-09-07T08:55:00,CONFIRMED_FIRE
f2f1f629,ESP32_004,PROP_042,83.8,678,True,24,28.555058,77.19933,2026-09-08T20:24:00,CONFIRMED_FIRE
b0429c90,ESP32_009,PROP_047,90.7,776,True,19,28.610131,77.221219,2026-09-27T15:06:00,CONFIRMED_FIRE
d4844f23,ESP32_006,PROP_047,59.7,355,False,3,28.575225,77.203422,2026-09-24T04:42:00,POSSIBLE_FIRE
3891e2f3,ESP32_016,PROP_020,24.1,87,False,0,28.573032,77.160641,2026-09-17T16:14:00,NORMAL
b2c1b478,ESP32_019,PROP_045,96.5,88,False,3,28.578775,77.165227,2026-09-01T01:42:00,ANOMALY
1b4d5e48,ESP32_007,PROP_020,88.0,737,True,14,28.590735,77.219889,2026-09-27T20:33:00,CONFIRMED_FIRE
ed9745a4,ESP32_002,PROP_024,22.1,60,False,3,28.610065,77.224359,2026-09-30T16:32:00,NORMAL
44040c63,ESP32_001,PROP_019,25.3,41,False,1,28.602188,77.156797,2026-09-04T16:16:00,NORMAL
56b29ca3,ESP32_004,PROP_021,75.7,297,False,0,28.577154,77.194926,2026-09-18T22:35:00,POSSIBLE_FIRE
42692d6c,ESP32_014,PROP_031,83.1,709,True,18,28.594365,77.158703,2026-09-23T18:46:00,CONFIRMED_FIRE
08ff7d59,ESP32_005,PROP_041,78.1,664,True,24,28.555178,77.241615,2026-09-03T22:34:00,CONFIRMED_FIRE
1f448522,ESP32_007,PROP_003,24.9,51,False,1,28.631413,77.218513,2026-09-12T22:26:00,NORMAL
e4ecd49b,ESP32_015,PROP_003,79.1,313,True,6,28.579122,77.211418,2026-09-19T08:15:00,POSSIBLE_FIRE
e7ed817d,ESP32_002,PROP_015,23.6,47,False,1,28.595393,77.2007,2026-09-13T17:12:00,NORMAL
9f6349bf,ESP32_007,PROP_042,29.0,101,False,1,28.585248,77.162611,2026-09-15T01:49:00,NORMAL
f804a116,ESP32_020,PROP_011,65.8,422,True,3,28.583864,77.162648,2026-09-20T08:43:00,POSSIBLE_FIRE
0433464c,ESP32_012,PROP_026,81.2,786,True,17,28.577959,77.207074,2026-09-17T19:35:00,CONFIRMED_FIRE
33542d0f,ESP32_009,PROP_047,25.1,57,False,1,28.566279,77.209521,2026-09-16T23:19:00,NORMAL
5655787f,ESP32_012,PROP_036,84.9,201,False,2,28.61454,77.218737,2026-09-27T14:19:00,POSSIBLE_FIRE
c222557b,ESP32_007,PROP_049,26.4,99,False,1,28.606731,77.175656,2026-09-18T02:11:00,NORMAL
d3a3b898,ESP32_010,PROP_011,23.9,560,False,0,28.648596,77.153153,2026-09-18T23:38:00,ANOMALY
0a886dd0,ESP32_005,PROP_004,21.1,24,False,2,28.585041,77.241293,2026-09-09T06:59:00,NORMAL
2bdfb22f,ESP32_019,PROP_002,87.6,786,True,18,28.623415,77.245087,2026-09-19T23:32:00,CONFIRMED_FIRE
b254ed74,ESP32_007,PROP_032,22.9,64,False,0,28.58321,77.18418,2026-09-03T19:05:00,NORMAL
9b75e8e0,ESP32_020,PROP_015,30.7,355,False,0,28.617257,77.219051,2026-09-19T23:26:00,ANOMALY
505a0fdd,ESP32_018,PROP_038,31.0,66,False,1,28.551916,77.232686,2026-09-04T09:57:00,NORMAL
8f88c0ec,ESP32_004,PROP_023,26.2,66,False,1,28.621514,77.181495,2026-09-07T21:21:00,NORMAL
c826115c,ESP32_018,PROP_015,86.8,694,True,18,28.606485,77.220334,2026-09-29T21:42:00,CONFIRMED_FIRE
12cc30ad,ESP32_014,PROP_048,28.7,601,False,2,28.601228,77.161274,2026-09-19T02:41:00,ANOMALY
4517787e,ESP32_012,PROP_010,93.5,778,True,18,28.615253,77.211208,2026-09-23T20:37:00,CONFIRMED_FIRE
646d370f,ESP32_015,PROP_034,87.9,673,False,24,28.583228,77.240073,2026-09-19T23:54:00,CONFIRMED_FIRE
5d123c08,ESP32_001,PROP_029,30.3,65,False,1,28.583616,77.180847,2026-09-27T06:48:00,NORMAL
9ce9f947,ESP32_001,PROP_004,26.7,0,False,1,28.575362,77.238373,2026-09-01T19:44:00,NORMAL
4fd53889,ESP32_020,PROP_016,76.1,329,False,6,28.607982,77.187009,2026-09-06T04:00:00,POSSIBLE_FIRE
29d6fc4f,ESP32_010,PROP_048,24.1,39,False,0,28.555535,77.164458,2026-09-21T16:05:00,NORMAL
2c968408,ESP32_020,PROP_040,25.5,30,False,1,28.633416,77.161797,2026-09-02T19:43:00,NORMAL
c9df772d,ESP32_013,PROP_025,30.4,76,False,0,28.648779,77.163644,2026-09-20T18:42:00,NORMAL
104efa37,ESP32_014,PROP_014,83.1,801,True,16,28.647562,77.23625,2026-09-13T05:00:00,CONFIRMED_FIRE
4a03a19a,ESP32_006,PROP_003,17.8,107,False,0,28.598928,77.178609,2026-09-17T17:58:00,NORMAL
e9f5454f,ESP32_012,PROP_048,91.8,820,True,13,28.616758,77.220541,2026-09-01T22:53:00,CONFIRMED_FIRE
b81e95ef,ESP32_019,PROP_018,23.4,83,False,2,28.574751,77.166282,2026-09-29T10:08:00,NORMAL
8e5a9259,ESP32_008,PROP_021,26.2,77,False,1,28.606484,77.167966,2026-09-05T18:13:00,NORMAL
604ce2b8,ESP32_004,PROP_044,28.2,100,False,0,28.612873,77.17661,2026-09-15T19:01:00,NORMAL
06edfb6c,ESP32_004,PROP_035,29.1,64,False,0,28.602213,77.190154,2026-09-23T17:05:00,NORMAL
8349691d,ESP32_002,PROP_004,80.4,694,True,21,28.555522,77.245464,2026-09-20T23:53:00,CONFIRMED_FIRE
55810d85,ESP32_017,PROP_023,25.9,99,False,0,28.601841,77.165017,2026-09-21T21:51:00,NORMAL
5ce17fd2,ESP32_020,PROP_049,27.4,45,False,0,28.556489,77.175392,2026-09-13T06:35:00,NORMAL
1e91303d,ESP32_018,PROP_028,24.6,55,False,1,28.550671,77.188587,2026-09-09T03:38:00,NORMAL
b68f509f,ESP32_019,PROP_040,29.5,90,False,0,28.597344,77.235455,2026-09-25T00:05:00,NORMAL
39125916,ESP32_003,PROP_048,68.2,462,True,9,28.558849,77.152638,2026-09-23T01:30:00,POSSIBLE_FIRE
884434c5,ESP32_015,PROP_030,28.5,57,False,0,28.631341,77.224283,2026-09-02T11:08:00,NORMAL
1ae2eed3,ESP32_008,PROP_019,82.6,128,False,0,28.646625,77.24738,2026-09-04T18:43:00,ANOMALY
e082ddfa,ESP32_009,PROP_031,23.7,69,False,3,28.608737,77.15854,2026-09-17T03:07:00,NORMAL
aea2a468,ESP32_020,PROP_016,93.5,760,True,17,28.552534,77.207035,2026-09-26T06:57:00,CONFIRMED_FIRE
e7bdd281,ESP32_007,PROP_030,25.2,62,False,0,28.586365,77.159859,2026-09-23T09:43:00,NORMAL
9b61bc66,ESP32_002,PROP_008,77.5,659,False,0,28.631911,77.204713,2026-09-18T09:17:00,POSSIBLE_FIRE
b86f3595,ESP32_019,PROP_003,23.4,0,False,0,28.579427,77.16148,2026-09-14T16:58:00,NORMAL
ee6d61a5,ESP32_008,PROP_023,24.9,59,False,1,28.621632,77.157208,2026-09-17T16:34:00,NORMAL
98d7fbbe,ESP32_013,PROP_031,27.8,71,False,1,28.622716,77.248076,2026-09-22T09:14:00,NORMAL
6b98f3c8,ESP32_008,PROP_045,81.8,121,False,2,28.636394,77.228152,2026-09-19T17:34:00,POSSIBLE_FIRE
1db3307f,ESP32_013,PROP_001,73.8,215,False,0,28.560962,77.198989,2026-09-06T10:55:00,ANOMALY
981e68f3,ESP32_006,PROP_030,81.8,168,False,1,28.646851,77.195547,2026-09-27T10:11:00,POSSIBLE_FIRE
49c2ac5c,ESP32_016,PROP_038,91.0,757,True,19,28.550261,77.212824,2026-09-02T07:50:00,CONFIRMED_FIRE
ad55a42f,ESP32_015,PROP_038,78.7,698,True,18,28.585554,77.239977,2026-09-21T03:04:00,CONFIRMED_FIRE
c48c75f1,ESP32_012,PROP_027,70.5,453,False,6,28.639211,77.153078,2026-09-19T21:15:00,POSSIBLE_FIRE
8636d95d,ESP32_006,PROP_017,78.1,455,False,2,28.564077,77.17249,2026-09-25T01:34:00,POSSIBLE_FIRE
f93ee0b4,ESP32_016,PROP_030,22.4,207,False,0,28.556055,77.218682,2026-09-03T06:59:00,ANOMALY
b2d95a50,ESP32_007,PROP_022,17.6,35,False,1,28.594552,77.246697,2026-09-05T23:54:00,NORMAL
bf360788,ESP32_006,PROP_033,75.2,795,True,17,28.594232,77.205642,2026-09-06T11:34:00,CONFIRMED_FIRE
f75ac74a,ESP32_006,PROP_041,68.7,451,True,9,28.628986,77.211835,2026-09-05T18:29:00,POSSIBLE_FIRE
38e3d7e1,ESP32_006,PROP_018,26.1,78,False,1,28.648118,77.169011,2026-09-24T08:50:00,NORMAL
dc2a8cc1,ESP32_001,PROP_001,32.7,8,False,0,28.598037,77.248529,2026-09-17T13:13:00,NORMAL
127c7c26,ESP32_015,PROP_043,20.8,72,False,3,28.555451,77.181404,2026-09-23T20:42:00,NORMAL
cac21beb,ESP32_011,PROP_028,27.3,53,False,1,28.572306,77.237311,2026-09-08T14:36:00,NORMAL
23964622,ESP32_004,PROP_019,26.2,76,False,0,28.623316,77.249542,2026-09-16T04:36:00,NORMAL
b4a04fcf,ESP32_003,PROP_049,31.3,35,False,0,28.623165,77.162769,2026-09-04T13:04:00,NORMAL
44920385,ESP32_011,PROP_042,27.3,86,False,1,28.632511,77.186306,2026-09-08T21:42:00,NORMAL
8233a3fb,ESP32_011,PROP_039,32.7,106,False,0,28.562482,77.229421,2026-09-02T08:40:00,NORMAL
2439754c,ESP32_011,PROP_018,85.8,733,True,17,28.554233,77.15112,2026-09-11T18:16:00,CONFIRMED_FIRE
2705eb06,ESP32_001,PROP_003,29.4,45,False,0,28.590967,77.215517,2026-09-02T03:17:00,NORMAL
b9751516,ESP32_009,PROP_034,29.0,82,False,0,28.636107,77.171951,2026-09-13T08:11:00,NORMAL
e381ecdb,ESP32_005,PROP_009,67.6,348,False,2,28.577857,77.227159,2026-09-06T06:54:00,POSSIBLE_FIRE
d0cb52a3,ESP32_002,PROP_047,23.1,66,False,1,28.645409,77.1635,2026-09-17T13:43:00,NORMAL
e5a90131,ESP32_013,PROP_031,55.3,140,False,0,28.590367,77.221266,2026-09-30T18:11:00,ANOMALY
c7dc1304,ESP32_004,PROP_026,25.1,646,False,0,28.637895,77.246192,2026-09-14T16:49:00,ANOMALY
3362e984,ESP32_018,PROP_024,30.7,31,False,1,28.634597,77.192751,2026-09-26T07:43:00,NORMAL
49f6f99f,ESP32_014,PROP_017,90.2,795,True,7,28.570875,77.198582,2026-09-18T01:35:00,CONFIRMED_FIRE
fcf59cb4,ESP32_006,PROP_004,20.2,45,False,0,28.557041,77.185493,2026-09-16T22:16:00,NORMAL
ee629bd0,ESP32_019,PROP_043,32.6,56,False,0,28.600195,77.240993,2026-09-22T14:19:00,NORMAL
d55cd602,ESP32_012,PROP_008,86.0,61,False,0,28.642046,77.2402,2026-09-16T11:30:00,ANOMALY
bfe7e844,ESP32_014,PROP_014,69.7,465,False,3,28.612029,77.179429,2026-09-15T01:23:00,POSSIBLE_FIRE
cbb75aec,ESP32_009,PROP_023,68.9,286,True,6,28.556213,77.226656,2026-09-11T23:48:00,POSSIBLE_FIRE
fd220eda,ESP32_007,PROP_031,30.2,57,True,0,28.550112,77.205618,2026-09-19T11:08:00,NORMAL
ec62c57e,ESP32_008,PROP_039,79.6,809,True,16,28.595256,77.23812,2026-09-10T00:37:00,CONFIRMED_FIRE
f97bd207,ESP32_011,PROP_040,15.0,68,False,3,28.559327,77.246382,2026-09-28T20:50:00,NORMAL
e2e053bc,ESP32_015,PROP_005,24.9,65,False,1,28.58118,77.174977,2026-09-02T19:38:00,NORMAL
9da5edc7,ESP32_001,PROP_046,79.7,0,False,14,28.624209,77.219615,2026-09-24T07:57:00,ANOMALY
cb1b32f1,ESP32_013,PROP_012,59.0,254,False,5,28.647893,77.167239,2026-09-01T13:44:00,POSSIBLE_FIRE
be77f388,ESP32_007,PROP_017,29.5,53,False,0,28.602783,77.228793,2026-09-22T16:18:00,NORMAL
c9b4de91,ESP32_016,PROP_047,89.9,661,False,10,28.598335,77.183169,2026-09-29T14:41:00,CONFIRMED_FIRE
1bdfe5ab,ESP32_013,PROP_031,73.8,388,False,3,28.625889,77.203269,2026-09-26T10:21:00,POSSIBLE_FIRE
a3b68b43,ESP32_002,PROP_039,76.7,822,True,19,28.621303,77.154028,2026-09-06T21:52:00,CONFIRMED_FIRE
86111878,ESP32_015,PROP_019,75.3,255,False,5,28.649037,77.169217,2026-09-05T15:01:00,POSSIBLE_FIRE
1655068f,ESP32_012,PROP_025,21.0,92,False,0,28.627773,77.235832,2026-09-01T14:05:00,NORMAL
c6297fea,ESP32_019,PROP_032,91.3,876,True,16,28.613455,77.218439,2026-09-07T16:02:00,CONFIRMED_FIRE
c3d6591d,ESP32_001,PROP_026,74.4,787,True,18,28.646074,77.161996,2026-09-11T23:04:00,CONFIRMED_FIRE
296eff6d,ESP32_020,PROP_010,71.4,440,False,3,28.614231,77.177609,2026-09-30T12:05:00,POSSIBLE_FIRE
6b74b0e5,ESP32_016,PROP_007,24.2,91,False,1,28.577367,77.248001,2026-09-19T06:56:00,NORMAL
aa056d2b,ESP32_005,PROP_004,74.2,154,False,4,28.554915,77.150531,2026-09-18T01:21:00,POSSIBLE_FIRE
7e601eb1,ESP32_002,PROP_007,72.3,377,False,1,28.627347,77.237512,2026-09-20T08:33:00,POSSIBLE_FIRE
93acd7da,ESP32_013,PROP_023,30.9,40,False,0,28.579146,77.170754,2026-09-09T03:37:00,NORMAL
6bb08cee,ESP32_004,PROP_001,82.9,816,True,16,28.571262,77.187434,2026-09-14T23:59:00,CONFIRMED_FIRE
da9c6e94,ESP32_002,PROP_013,93.8,570,True,18,28.643406,77.235422,2026-09-03T14:22:00,CONFIRMED_FIRE
ecb849c7,ESP32_001,PROP_026,34.7,453,False,0,28.588223,77.152515,2026-09-16T11:22:00,ANOMALY
ad66d970,ESP32_015,PROP_048,27.1,65,False,1,28.565486,77.1873,2026-09-21T12:51:00,NORMAL
2473a221,ESP32_011,PROP_027,28.8,93,False,0,28.609277,77.164836,2026-09-01T08:27:00,NORMAL
320e1116,ESP32_020,PROP_044,31.7,12,False,0,28.559664,77.16769,2026-09-03T19:58:00,NORMAL
89e58bcb,ESP32_002,PROP_028,28.5,46,False,0,28.622281,77.156767,2026-09-15T14:08:00,NORMAL
4cde11ed,ESP32_019,PROP_011,25.7,47,False,2,28.570377,77.202333,2026-09-24T02:03:00,NORMAL
a5350377,ESP32_009,PROP_024,27.1,19,False,0,28.592892,77.208556,2026-09-30T04:26:00,NORMAL
ead8c2d4,ESP32_002,PROP_017,28.7,686,False,4,28.639741,77.183257,2026-09-12T05:52:00,ANOMALY
bd346b7c,ESP32_007,PROP_023,32.7,90,False,0,28.550735,77.219172,2026-09-02T16:29:00,NORMAL
eb9e636c,ESP32_007,PROP_025,21.1,50,False,1,28.582838,77.213021,2026-09-27T02:14:00,NORMAL
059531bf,ESP32_016,PROP_024,25.0,64,False,0,28.644377,77.247649,2026-09-25T04:40:00,NORMAL
7c4933e5,ESP32_006,PROP_014,31.4,103,False,1,28.576242,77.174176,2026-09-18T19:55:00,NORMAL
c0182035,ESP32_020,PROP_012,19.3,35,False,0,28.605969,77.160526,2026-09-04T23:44:00,NORMAL
93ceb1bb,ESP32_005,PROP_004,24.7,70,False,2,28.623535,77.226772,2026-09-24T10:03:00,NORMAL
